Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Base Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"51192","","6.4","Medium","10.46.254.112","tcp","443","SSL Certificate Cannot Be Trusted","The SSL certificate for this service cannot be trusted.","The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.","Purchase or generate a proper SSL certificate for this service.","https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=California/L=Palo Alto/O=VMware/OU=VMware Engineering/CN=lc01oaiacshpv2.iacs.wlds/E=vmca@vmware.com
|-Issuer  : CN=CA/DC=iacs/DC=local/C=US/ST=California/O=LC01LAIACSVCTR.iacs.wlds/OU=VMware Engineering
","6.5","Medium","","","","2010/12/15","2020/04/27","","",""
"54615","","","None","10.46.254.112","tcp","0","Device Type","It is possible to guess the remote device type.","Based on the remote operating system, it is possible to determine
what the remote system type is (eg: a printer, router, general-purpose
computer, etc).","n/a","","Remote device type : hypervisor
Confidence level : 98
","","None","","","","2011/05/23","2022/09/09","","",""
"56984","","","None","10.46.254.112","tcp","443","SSL / TLS Versions Supported","The remote service encrypts communications.","This plugin detects which SSL and TLS versions are supported by the
remote service for encrypting communications.","n/a","","
This port supports TLSv1.2.
","","None","","","","2011/12/01","2023/07/10","","",""
"57041","","","None","10.46.254.112","tcp","443","SSL Perfect Forward Secrecy Cipher Suites Supported","The remote service supports the use of SSL Perfect Forward Secrecy
ciphers, which maintain confidentiality even if the key is stolen.","The remote host supports the use of SSL ciphers that offer Perfect
Forward Secrecy (PFS) encryption.  These cipher suites ensure that
recorded SSL traffic cannot be broken at a future date if the server's
private key is compromised.","n/a","https://www.openssl.org/docs/manmaster/man1/ciphers.html
https://en.wikipedia.org/wiki/Diffie-Hellman_key_exchange
https://en.wikipedia.org/wiki/Perfect_forward_secrecy","
Here is the list of SSL PFS ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2011/12/07","2021/03/09","","",""
"57396","","","None","10.46.254.112","tcp","443","VMware vSphere Detect","A VMware vSphere server is running on the remote host.","VMware vSphere, an enterprise server virtualization platform, is
running on the remote host.","n/a","https://www.vmware.com/products/vsphere.html","
  Version : VMware ESXi 7.0.3 build-20036589
  API Version : HostAgent
  Uses HTTPS  : yes
","","None","","IAVT:0001-T-0743","","2011/12/23","2024/10/10","","",""
"70544","","","None","10.46.254.112","tcp","443","SSL Cipher Block Chaining Cipher Suites Supported","The remote service supports the use of SSL Cipher Block Chaining
ciphers, which combine previous blocks with subsequent ones.","The remote host supports the use of SSL ciphers that operate in Cipher
Block Chaining (CBC) mode.  These cipher suites offer additional
security over Electronic Codebook (ECB) mode, but have the potential to
leak information if used improperly.","n/a","https://www.openssl.org/docs/manmaster/man1/ciphers.html
http://www.nessus.org/u?cc4a822a
https://www.openssl.org/~bodo/tls-cbc.txt","
Here is the list of SSL CBC ciphers supported by the remote server :

  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2013/10/22","2021/02/03","","",""
"136318","","","None","10.46.254.112","tcp","443","TLS Version 1.2 Protocol Detection","The remote service encrypts traffic using a version of TLS.","The remote service accepts connections encrypted using TLS 1.2.","N/A","https://tools.ietf.org/html/rfc5246","TLSv1.2 is enabled and the server supports at least one cipher.","","None","","","","2020/05/04","2020/05/04","","",""
"156899","","","None","10.46.254.112","tcp","443","SSL/TLS Recommended Cipher Suites","The remote host advertises discouraged SSL/TLS ciphers.","The remote host has open SSL/TLS ports which advertise discouraged cipher suites. It is recommended to only enable
support for the following cipher suites:

TLSv1.3:
  - 0x13,0x01 TLS13_AES_128_GCM_SHA256
  - 0x13,0x02 TLS13_AES_256_GCM_SHA384
  - 0x13,0x03 TLS13_CHACHA20_POLY1305_SHA256

TLSv1.2:
  - 0xC0,0x2B ECDHE-ECDSA-AES128-GCM-SHA256
  - 0xC0,0x2F ECDHE-RSA-AES128-GCM-SHA256
  - 0xC0,0x2C ECDHE-ECDSA-AES256-GCM-SHA384
  - 0xC0,0x30 ECDHE-RSA-AES256-GCM-SHA384
  - 0xCC,0xA9 ECDHE-ECDSA-CHACHA20-POLY1305
  - 0xCC,0xA8 ECDHE-RSA-CHACHA20-POLY1305

This is the recommended configuration for the vast majority of services, as it is highly secure and compatible with
nearly every client released in the last five (or more) years.","Only enable support for recommened cipher suites.","https://wiki.mozilla.org/Security/Server_Side_TLS
https://ssl-config.mozilla.org/","The remote host has listening SSL/TLS ports which advertise the discouraged cipher suites outlined below:


  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2022/01/20","2024/02/12","","",""
"168828","CVE-2022-31696","6.8","High","10.46.254.112","tcp","443","ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2022-0030)","The remote VMware ESXi host is missing a security patch and is affected by multiple vulnerabilities.","The remote VMware ESXi host is version 6.5, 6.7 or 7.0 and is affected by multiple vulnerabilities, as follows:

  - A memory corruption issue that can lead to an escape of the ESXi sandbox. (CVE-2022-31696)

  - A heap overflow vulnerability that can be exploited to disclose information. (CVE-2022-31699)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Apply the appropriate patch or workaround as referenced in the vendor advisory.","https://www.vmware.com/security/advisories/VMSA-2022-0030.html","
  ESXi version    : 7.0
  Installed build : 20036589
  Fixed build     : 20841705
","8.8","Medium","","VMSA:2022-0030;IAVA:2022-A-0513","","2022/12/15","2023/05/18","","",""
"168828","CVE-2022-31699","6.8","High","10.46.254.112","tcp","443","ESXi 6.5 / 6.7 / 7.0 Multiple Vulnerabilities (VMSA-2022-0030)","The remote VMware ESXi host is missing a security patch and is affected by multiple vulnerabilities.","The remote VMware ESXi host is version 6.5, 6.7 or 7.0 and is affected by multiple vulnerabilities, as follows:

  - A memory corruption issue that can lead to an escape of the ESXi sandbox. (CVE-2022-31696)

  - A heap overflow vulnerability that can be exploited to disclose information. (CVE-2022-31699)

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Apply the appropriate patch or workaround as referenced in the vendor advisory.","https://www.vmware.com/security/advisories/VMSA-2022-0030.html","
  ESXi version    : 7.0
  Installed build : 20036589
  Fixed build     : 20841705
","8.8","Medium","","VMSA:2022-0030;IAVA:2022-A-0513","","2022/12/15","2023/05/18","","",""
"191711","CVE-2024-22252","7.2","Critical","10.46.254.112","tcp","443","VMware ESXi 7.0 / 8.0 Multiple Vulnerabilities (VMSA-2024-0006)","The remote VMware ESXi host is affected by multiple vulnerabilities.","The version of VMware ESXi installed on the remote host is prior to 7.0 Update 3p, 8.0 prior to 8.0 Update 1d, or 8.0
prior to 8.0 Update 2b. It is, therefore, affected by multiple vulnerabilities as referenced in the VMSA-2024-0006
advisory:

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the XHCI USB controller. (CVE-2024-22252)

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the UHCI USB controller. (CVE-2024-22253)

  - VMware ESXi contains an out-of-bounds write vulnerability. (CVE-2024-22254)

  - VMware ESXi, Workstation, and Fusion contain an information disclosure vulnerability in the UHCI USB controller.
    (CVE-2024-22255)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to VMware ESXi 7.0 Update 3p, 8.0 Update 1d, or 8.0 Update 2b or later.","https://www.vmware.com/security/advisories/VMSA-2024-0006.html","
  ESXi version    : VMware ESXi 7.0.3 build-20036589
  Installed build : 20036589
  Fixed build     : 7.0U3 23307199
","9.3","High","","VMSA:2024-0006;IAVA:2024-A-0120","","2024/03/07","2024/03/08","","",""
"191711","CVE-2024-22253","7.2","Critical","10.46.254.112","tcp","443","VMware ESXi 7.0 / 8.0 Multiple Vulnerabilities (VMSA-2024-0006)","The remote VMware ESXi host is affected by multiple vulnerabilities.","The version of VMware ESXi installed on the remote host is prior to 7.0 Update 3p, 8.0 prior to 8.0 Update 1d, or 8.0
prior to 8.0 Update 2b. It is, therefore, affected by multiple vulnerabilities as referenced in the VMSA-2024-0006
advisory:

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the XHCI USB controller. (CVE-2024-22252)

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the UHCI USB controller. (CVE-2024-22253)

  - VMware ESXi contains an out-of-bounds write vulnerability. (CVE-2024-22254)

  - VMware ESXi, Workstation, and Fusion contain an information disclosure vulnerability in the UHCI USB controller.
    (CVE-2024-22255)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to VMware ESXi 7.0 Update 3p, 8.0 Update 1d, or 8.0 Update 2b or later.","https://www.vmware.com/security/advisories/VMSA-2024-0006.html","
  ESXi version    : VMware ESXi 7.0.3 build-20036589
  Installed build : 20036589
  Fixed build     : 7.0U3 23307199
","9.3","High","","VMSA:2024-0006;IAVA:2024-A-0120","","2024/03/07","2024/03/08","","",""
"191711","CVE-2024-22254","7.2","Critical","10.46.254.112","tcp","443","VMware ESXi 7.0 / 8.0 Multiple Vulnerabilities (VMSA-2024-0006)","The remote VMware ESXi host is affected by multiple vulnerabilities.","The version of VMware ESXi installed on the remote host is prior to 7.0 Update 3p, 8.0 prior to 8.0 Update 1d, or 8.0
prior to 8.0 Update 2b. It is, therefore, affected by multiple vulnerabilities as referenced in the VMSA-2024-0006
advisory:

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the XHCI USB controller. (CVE-2024-22252)

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the UHCI USB controller. (CVE-2024-22253)

  - VMware ESXi contains an out-of-bounds write vulnerability. (CVE-2024-22254)

  - VMware ESXi, Workstation, and Fusion contain an information disclosure vulnerability in the UHCI USB controller.
    (CVE-2024-22255)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to VMware ESXi 7.0 Update 3p, 8.0 Update 1d, or 8.0 Update 2b or later.","https://www.vmware.com/security/advisories/VMSA-2024-0006.html","
  ESXi version    : VMware ESXi 7.0.3 build-20036589
  Installed build : 20036589
  Fixed build     : 7.0U3 23307199
","9.3","High","","VMSA:2024-0006;IAVA:2024-A-0120","","2024/03/07","2024/03/08","","",""
"191711","CVE-2024-22255","7.2","Critical","10.46.254.112","tcp","443","VMware ESXi 7.0 / 8.0 Multiple Vulnerabilities (VMSA-2024-0006)","The remote VMware ESXi host is affected by multiple vulnerabilities.","The version of VMware ESXi installed on the remote host is prior to 7.0 Update 3p, 8.0 prior to 8.0 Update 1d, or 8.0
prior to 8.0 Update 2b. It is, therefore, affected by multiple vulnerabilities as referenced in the VMSA-2024-0006
advisory:

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the XHCI USB controller. (CVE-2024-22252)

  - VMware ESXi, Workstation, and Fusion contain a use-after-free vulnerability in the UHCI USB controller. (CVE-2024-22253)

  - VMware ESXi contains an out-of-bounds write vulnerability. (CVE-2024-22254)

  - VMware ESXi, Workstation, and Fusion contain an information disclosure vulnerability in the UHCI USB controller.
    (CVE-2024-22255)

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to VMware ESXi 7.0 Update 3p, 8.0 Update 1d, or 8.0 Update 2b or later.","https://www.vmware.com/security/advisories/VMSA-2024-0006.html","
  ESXi version    : VMware ESXi 7.0.3 build-20036589
  Installed build : 20036589
  Fixed build     : 7.0U3 23307199
","9.3","High","","VMSA:2024-0006;IAVA:2024-A-0120","","2024/03/07","2024/03/08","","",""
"201125","CVE-2024-37086","5.6","Medium","10.46.254.112","tcp","443","VMware ESXi 7.0 / 8.0 Out-of-Bounds read (CVE-2024-37086)","The remote VMware ESXi host is affected by a out-of-bounds read vulnerability.","The version of VMware ESXi installed on the remote host is prior to 7.0 Update 3q or 8.0 prior to 8.0 Update 3. It is, 
therefore, affected by an out-of-bounds read vulnerability as referenced in the VMSA-2024-0013 advisory:

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade to VMware ESXi 7.0 Update 3p, 8.0 Update 1d, or 8.0 Update 2b or later.","http://www.nessus.org/u?04fbf245","
  ESXi version    : VMware ESXi 7.0.3 build-20036589
  Installed build : 20036589
  Fixed build     : 7.0U3q 23794019
","6.8","Medium","","VMSA:2024-0013;IAVA:2024-A-0373","","2024/06/28","2024/07/01","","",""
"10287","","","None","10.46.254.113","udp","0","Traceroute Information","It was possible to obtain traceroute information.","Makes a traceroute to the remote host.","n/a","","For your information, here is the traceroute from 10.46.254.222 to 10.46.254.113 : 
10.46.254.222
10.46.254.113

Hop Count: 1
","","None","","","","1999/11/27","2023/12/04","","",""
"10863","","","None","10.46.254.113","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: US
State/Province: California
Locality: Palo Alto
Organization: VMware
Organization Unit: VMware Engineering
Common Name: lc01oaiacshpv3.iacs.wlds
Email Address: vmca@vmware.com

Issuer Name: 

Common Name: CA
Domain Component: iacs
Domain Component: local
Country: US
State/Province: California
Organization: LC01LAIACSVCTR.iacs.wlds
Organization Unit: VMware Engineering

Serial Number: 00 F0 0B 20 A9 F1 47 12 F3 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Oct 18 06:52:13 2022 GMT
Not Valid After: Oct 18 06:52:13 2027 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A5 F1 AA 02 0D 0F 5E FE 85 33 85 40 E2 2B 90 3D 2B 4D CF 
            0A C1 4D 36 8C FE 3A CA BF 2B 8A 4F 6C 15 F3 01 EE EE 77 63 
            D1 22 06 D5 AB 46 4B 61 82 52 A1 36 A3 8A 38 DA 9C D6 00 15 
            14 DF 2E 5A 88 F4 07 AD F8 BC BA 15 12 7B E2 C1 7C 70 58 2B 
            46 01 86 2A AE 54 50 66 5D EF F6 17 DC 02 FD D7 5D 51 DF 19 
            E7 A1 AC 71 B0 13 6C 00 64 D8 8E DC 1B F1 49 2E 5A 3A D0 A6 
            CE 36 54 B1 15 6A 65 BD 75 42 1A D0 75 69 7E BB 3F D5 DF AB 
            76 DC 28 8F D2 61 4A E2 4F 4F 52 7A EC C6 22 1A D4 9C 5E 49 
            EC 2C 40 BA 1C D0 9A A8 7A FC 62 B4 E7 C5 36 DF 2D 80 88 C8 
            AE C7 41 7B 69 A2 3C 84 52 D1 45 BE 45 6E B4 8D B5 03 CD D0 
            57 81 F1 9B 01 F8 C5 33 BC 27 99 0C 2C 99 DD AE 6F 7D 79 AC 
            1D 3D 03 0D DA 5A B4 F8 0F D2 AA 85 8D 2E 9F EA BE 99 EA 24 
            46 D0 CB 90 95 8D BD 96 24 30 92 D9 2A 86 2F BC CD 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 20 33 7A D7 94 30 45 31 59 FA 89 78 2D 04 34 79 29 C3 C3 
           71 B2 D4 B6 7E 74 30 1D 51 A1 81 AA 90 0A BD 8E 06 8F 81 87 
           F2 A1 76 2D EA 15 BD AF 3E C5 D1 25 40 A7 33 C9 F9 FB 37 F2 
           73 9D E3 8A 92 5A 66 11 B8 08 92 37 64 7B F0 DE 82 20 A3 C3 
           86 FC 89 98 39 3A A3 92 FE E9 A6 02 A7 C7 3F 04 48 A0 4B 3B 
           7F ED 12 38 28 DF E0 A7 DB 15 7F D5 E9 4C BE A9 95 7B 00 C5 
           4D 41 76 2F 72 F6 8F 83 DE A6 49 25 80 55 43 E8 90 96 EC 01 
           18 BA D3 47 4C E9 1D E5 6A D9 4F 3C 3E 72 10 26 28 17 2E 9E 
           7C 42 FC 53 10 81 B7 70 A9 40 92 A7 D1 A0 E9 F8 62 DD EE 37 
           B8 C4 9E 28 26 82 2A 5D 6D 54 30 F7 20 78 7A F8 96 2E 9B 54 
           6F C2 43 FD 6F EF 2A C0 9D 72 05 52 DD 20 BF 37 6D A5 1D 17 
           00 6B AB 53 2B 73 ED E1 4F 03 1E 41 4F 63 7A 48 F4 EC F6 FB 
           71 83 7E 92 52 22 D0 32 1F 85 6B F0 1A 30 06 6D 95 

Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: lc01oaiacshpv3.iacs.wlds


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: D5 C7 80 48 30 3F A9 0E 7A 92 A9 CA BF A8 8B 2E DF C2 F8 D9 


Extension: Authority Information Access (1.3.6.1.5.5.7.1.1)
Critical: 0
Method#1: Certificate Authority Issuers
URI: https://LC01LAIACSVCTR.iacs.wlds/afd/vecs/ca


Fingerprints : 

SHA-256 Fingerprint: 85 94 07 83 A4 11 2E 45 92 C4 79 77 6C AD 0C 3E B4 9B 79 E0 
                     10 EB 46 F8 A6 F3 2A AA DD AF 0A 79 
SHA-1 Fingerprint: 69 7F DA 6C 73 17 4C 56 A8 92 EA F3 05 51 A8 B6 06 4A F5 5A 
MD5 Fingerprint: 9D 29 9D 62 E9 AF A1 7D 8D 67 25 52 69 5F D4 8F 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIEXDCCA0SgAwIBAgIJAPALIKnxRxLzMA0GCSqGSIb3DQEBCwUAMIGcMQswCQYDVQQDDAJDQTEUMBIGCgmSJomT8ixkARkWBGlhY3MxFTATBgoJkiaJk/IsZAEZFgVsb2NhbDELMAkGA1UEBhMCVVMxEzARBgNVBAgMCkNhbGlmb3JuaWExITAfBgNVBAoMGExDMDFMQUlBQ1NWQ1RSLmlhY3Mud2xkczEbMBkGA1UECwwSVk13YXJlIEVuZ2luZWVyaW5nMB4XDTIyMTAxODA2NTIxM1oXDTI3MTAxODA2NTIxM1owgacxCzAJBgNVBAYTAlVTMRMwEQYDVQQIDApDYWxpZm9ybmlhMRIwEAYDVQQHDAlQYWxvIEFsdG8xDzANBgNVBAoMBlZNd2FyZTEbMBkGA1UECwwSVk13YXJlIEVuZ2luZWVyaW5nMSEwHwYDVQQDDBhsYzAxb2FpYWNzaHB2My5pYWNzLndsZHMxHjAcBgkqhkiG9w0BCQEWD3ZtY2FAdm13YXJlLmNvbTCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAKXxqgIND17+hTOFQOIrkD0rTc8KwU02jP46yr8rik9sFfMB7u53Y9EiBtWrRkthglKhNqOKONqc1gAVFN8uWoj0B634vLoVEnviwXxwWCtGAYYqrlRQZl3v9hfcAv3XXVHfGeehrHGwE2wAZNiO3BvxSS5aOtCmzjZUsRVqZb11QhrQdWl+uz/V36t23CiP0mFK4k9PUnrsxiIa1JxeSewsQLoc0JqoevxitOfFNt8tgIjIrsdBe2miPIRS0UW+RW60jbUDzdBXgfGbAfjFM7wnmQwsmd2ub315rB09Aw3aWrT4D9KqhY0un+q+meokRtDLkJWNvZYkMJLZKoYvvM0CAwEAAaOBkzCBkDAjBgNVHREEHDAaghhsYzAxb2FpYWNzaHB2My5pYWNzLndsZHMwHwYDVR0jBBgwFoAU1ceASDA/qQ56kqnKv6iLLt/C+NkwSAYIKwYBBQUHAQEEPDA6MDgGCCsGAQUFBzAChixodHRwczovL0xDMDFMQUlBQ1NWQ1RSLmlhY3Mud2xkcy9hZmQvdmVjcy9jYTANBgkqhkiG9w0BAQsFAAOCAQEAIDN615QwRTFZ+ol4LQQ0eSnDw3Gy1LZ+dDAdUaGBqpAKvY4Gj4GH8qF2LeoVva8+xdElQKczyfn7N/JzneOKklpmEbgIkjdke/DegiCjw4b8iZg5OqOS/ummAqfHPwRIoEs7f+0SOCjf4KfbFX/V6Uy+qZV7AMVNQXYvcvaPg96mSSWAVUPokJbsARi600dM6R3latlPPD5yECYoFy6efEL8UxCBt3CpQJKn0aDp+GLd7je4xJ4oJoIqXW1UMPcgeHr4li6bVG/CQ/1v7yrAnXIFUt0gvzdtpR0XAGurUytz7eFPAx5BT2N6SPTs9vtxg36SUiLQMh+Fa/AaMAZtlQ==
-----END CERTIFICATE-----","","None","","","","2008/05/19","2021/02/03","","",""
"11219","","","None","10.46.254.113","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.113","tcp","902","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 902/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11936","","","None","10.46.254.113","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : VMware ESXi 7.0.3 build-20036589
Confidence level : 98
Method : Misc

Not all fingerprints could give a match. If you think that these
signatures would help us improve OS fingerprinting, please submit
them by visiting https://www.tenable.com/research/submitsignatures.

SinFP:!:
   P1:B11113:F0x12:W65535:O0204ffff:M1380:
   P2:B11113:F0x12:W65535:O0204ffff010303090402080affffffff44454144:M1380:
   P3:B00000:F0x00:W0:O0:M0
   P4:191003_7_p=902R
SSLcert:!:i/CN:CAi/O:LC01LAIACSVCTR.iacs.wldsi/OU:VMware Engineerings/CN:lc01oaiacshpv3.iacs.wldss/O:VMwares/OU:VMware Engineering
697fda6c73174c56a892eaf30551a8b6064af55a


 
The remote host is running VMware ESXi 7.0.3 build-20036589","","None","","","","2003/12/09","2024/10/14","","",""
"19506","","","None","10.46.254.113","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.8.3
Nessus build : 20010
Plugin feed version : 202410170436
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : DAY3 BIG FLEXI (5) lINUX
Scan policy used : Advanced Scan
Scanner IP : 10.46.254.222
Port scanner(s) : nessus_syn_scanner 
Port range : all
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : no
Credentialed checks : no
Patch management checks : None
Display superseded patches : no (supersedence plugin did not launch)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2024/11/5 1:04 EST
Scan duration : 407 sec
Scan for malware : no
","","None","","","","2005/08/26","2024/10/04","","",""
